Tarih;Sensor Adi;Sensor No;X Koordinati;Y Koordinati;ARAC TOPLAM
01.01.2024;TEM Karanfilköy;2;29.028617;41.092425;97461
01.01.2024;TEM Çakmak;4;29.122002;41.007104;177859
01.01.2024;TEM Küçükbakkalköy;5;29.106018;40.985743;138372
01.01.2024;Optimum AVM;6;29.084167;40.988017;141456
01.01.2024;D100 Göztepe;8;29.079106;40.990121;139794
01.01.2024;Çamlıca TEM-D100 Bağl. Yolu;10;29.072406;41.005797;86199
01.01.2024;D100 Florya;24;28.792770;40.989967;140452
01.01.2024;D100 Yıldız Katılımı;25;29.011504;41.054534;41040
01.01.2024;D100 Küçükçekmece;33;28.767118;40.986035;104601
01.01.2024;Güneşli B. Ekspres Yolu;38;28.807770;41.048592;148872
01.01.2024;D100 Ambarlı;41;28.690915;40.999795;105800
01.01.2024;Atışalanı;45;28.8551;41.0551;150048
01.01.2024;Bayrampaşa;54;28.908399;41.040315;174585
01.01.2024;TEM D100 Okmeydanı Bağl. Yolu;56;28.957666;41.060659;76320
01.01.2024;TEM Gazi Mah.;58;28.8930;41.0907;170862
01.01.2024;D100 Kozyatağı;66;29.101450;40.970334;134457
01.01.2024;D100 Uzunçayır;69;29.061379;40.997181;117285
01.01.2024;"D100 Gülsuyu ";70;29.152522;40.924870;61148
01.01.2024;Kavacık;72;29.083395;41.091913;183466
01.01.2024;TEM Çakmak Köprüsü;73;29.121079;41.023801;183570
01.01.2024;D100 Maltepe;75;29.140497;40.934839;147015
01.01.2024;D100 Pendik;77;29.237210;40.889364;118834
01.01.2024;D100-Altunizade;80;29.045220;41.031445;153297
01.01.2024;Ümraniye;82;29.120264;41.052005;145500
01.01.2024;TEM Çakmak Köprüsü;83;29.120768;41.017684;177828
01.01.2024;D100 Hurriyet Tepesi;85;28.986117;41.066795;81685
01.01.2024;B. Expres İs Bankası Karsısı;87;28.811005;41.032058;134635
01.01.2024;Kavacık Hisar Evleri;93;29.094684;41.082827;187190
01.01.2024;Ümraniye Kavşağı;95;29.121094;41.028942;146191
01.01.2024;TEM Ataşehir;97;29.136767;40.997117;164797
01.01.2024;Çamlıca Gişeler;98;29.166806;40.993660;157791
01.01.2024;Çamlıca Gişeler;99;29.180890;40.990655;152253
01.01.2024;TEM Kartal;100;29.189107;40.989811;113338
01.01.2024;D100 Acıbadem;104;29.044757;41.001772;96639
01.01.2024;D100 Küçükyalı;107;29.118563;40.952052;138386
01.01.2024;D100 Kartal Oto Sanayi;110;29.194666;40.911278;95083
01.01.2024;D100 Güzelyalı;113;29.278414;40.861352;112246
01.01.2024;Kadıköy Hasanpaşa;115;29.050968;40.995493;78169
01.01.2024;Küçükyalı Sahil Yolu;119;29.101353;40.947741;26680
01.01.2024;Kartal Sahil Yolu;121;29.167966;40.894727;30917
01.01.2024;Libadiye;128;29.069997;41.019906;86635
01.01.2024;Ümraniye Otopazarı;129;29.096571;41.031040;74319
01.01.2024;Şile Yolu;131;29.131909;41.029330;87996
01.01.2024;Kartal Gişeler Çıkışı;133;29.211463;40.976082;49370
01.01.2024;Yakacık Bağl. Yolu;135;29.212724;40.918948;58305
01.01.2024;Soğanlık Bağl. Yolu;136;29.213230;40.908326;60308
01.01.2024;Pendik Bağl. Yolu;137;29.325738;40.925830;39207
01.01.2024;TEM Firuzköy;142;28.720065;41.054702;142891
01.01.2024;M.Bey Gişeler;144;28.786671;41.063435;147356
01.01.2024;TEM Tekstilkent İstanbul Yönü;146;28.857442;41.066960;133887
01.01.2024;TEM Hasdal 2;150;28.965636;41.099614;129273
01.01.2024;TEM Harp Akademileri;152;29.006446;41.100045;148095
01.01.2024;Beylikdüzü;156;28.638692;41.016302;118667
01.01.2024;D100 Sefaköy;162;28.807908;41.000700;106687
01.01.2024;Yenibosna;165;28.833543;40.992732;113000
01.01.2024;Bakırköy;168;28.869113;40.996824;124330
01.01.2024;Merter;169;28.887355;41.002503;125158
01.01.2024;Tozkoparan;172;28.90474;41.01233;116370
01.01.2024;Cevizlibağ;173;28.916426;41.019591;140834
01.01.2024;Ataköy;179;28.865933;40.976046;59157
01.01.2024;Bakırköy Sahil;180;28.878263;40.974777;67871
01.01.2024;Samatya Sahil;185;28.932372;40.998139;72146
01.01.2024;Balık Hali Sahil Yolu;187;28.961468;41.002942;59171
01.01.2024;D100-TEM Esenyurt Bağlantı;200;28.681475;41.023220;100991
01.01.2024;TEM-D100 Esenyurt Bağlantı;201;28.689368;41.039518;82115
01.01.2024;D100 Sahil Florya Bağlantı;202;28.799448;40.986205;23114
01.01.2024;Sahil-D100 Florya Bağlantı;203;28.804604;40.971132;36127
01.01.2024;Tepebaşı;211;28.975025;41.035470;42179
01.01.2024;Piyalepaşa;216;28.968121;41.049582;67131
01.01.2024;Memorial Hast.;218;28.977706;41.065031;37129
01.01.2024;Vatan Cad.;220;28.930855;41.023201;103901
01.01.2024;Anıtmezar;222;28.922306;41.029830;64697
01.01.2024;Bayrampaşa Hali Önü;226;28.885556;41.050833;114132
01.01.2024;Yıldırım Mah. Girişi;227;28.881736;41.066964;99192
01.01.2024;Cendere Yolu Kültür Merkezi;239;28.971237;41.077874;25657
01.01.2024;Dolmabahçe Sahil;242;28.994606;41.036379;18721
01.01.2024;Mimar Sinan Üniversitesi Önü;243;28.988520;41.029917;18161
01.01.2024;Fildamı;246;28.887458;40.992860;33419
01.01.2024;Piyalepaşa;247;28.971494;41.056806;34108
01.01.2024;Terazidere Metro;250;28.898519;41.029425;53540
01.01.2024;Akom Önü;253;28.961073;41.090599;91977
01.01.2024;"Sanayi Mah. Büyükdere Cd. ";254;29.005410;41.090627;55242
01.01.2024;4.Levent;256;29.010828;41.081359;39067
01.01.2024;"Büyükdere 1.Levent ";258;29.015483;41.073533;91438
01.01.2024;Zincirlikuyu;259;29.013387;41.067293;71165
01.01.2024;Yıldız;260;29.008883;41.053496;38828
01.01.2024;Yeşilyurt;272;28.841087;40.969757;49357
01.01.2024;TEM Sultanbeyli;275;29.272807;40.966185;117225
01.01.2024;B. Ekspres Yolu;277;28.812804;41.008737;94887
01.01.2024;Göksu Evleri;279;29.088828;41.089108;32452
01.01.2024;Molla Gürani Viyadüğü;280;29.103874;41.072949;189840
01.01.2024;D100 Edirnekapı;288;28.932378;41.034829;92609
01.01.2024;D100 Türk Böbrek Vakfı Önü;290;28.877695;40.999537;116852
01.01.2024;Atışalanı;293;28.873104;41.049943;119275
01.01.2024;D100 Zincirlikuyu;301;29.011693;41.066856;101974
01.01.2024;15 Temmuz Şehitler Köprüsü Yıldız Katılımı;303;29.018432;41.057702;127103
01.01.2024;D100 Haliç Köprü Çıkışı;304;28.937181;41.038693;113496
01.01.2024;D100 Mecidiyeköy B. Köprü Katılımı;305;29.005424;41.066793;137986
01.01.2024;D100 Unalan;309;29.059493;41.003622;71842
01.01.2024;D100 Acıbadem Köprüsü;311;29.056191;41.015509;126275
01.01.2024;TEM Küçükbakkalköy Kozyatağı Yönü;320;29.111098;40.990651;138431
01.01.2024;TEM Küçükbakkalköy Kavacık Yönü;321;29.114865;40.994200;115453
01.01.2024;TEM Ataşehir;322;29.119816;41.000785;92304
01.01.2024;TEM Çakmak;323;29.121905;41.013578;178491
01.01.2024;TEM Ümraniye;324;29.121018;41.033553;132799
01.01.2024;TEM Çavuşbaşı;326;29.121506;41.040849;144391
01.01.2024;TEM Çavuşbaşı Tır Parkı;327;29.121475;41.047701;143842
01.01.2024;TEM Kavacık;329;29.097796;41.078853;194996
01.01.2024;D100 Göztepe;330;29.074916;40.992050;134558
01.01.2024;"D100 Avrasya Tünel Çıkışı ";331;29.034723;41.003772;67674
01.01.2024;D100 Zümrüt Evler;334;29.142989;40.932237;146776
01.01.2024;D100 Gülsuyu;335;29.170057;40.919189;112223
01.01.2024;D100 Başıbüyük;336;29.129551;40.943761;136092
01.01.2024;D100 Çobançeşme;338;28.820708;40.993412;95815
01.01.2024;D100 Cennet Mah.;339;28.780198;40.985526;97696
01.01.2024;D100 Avcılar Hacı şerif;340;28.734461;40.978766;120643
01.01.2024;TEM Kurtköy;346;29.317984;40.943085;146443
01.01.2024;Sabiha Gökçen Bağlantı yolu;347;29.293064;40.873392;48934
01.01.2024;Dragos Sahil;349;29.141675;40.904403;30389
01.01.2024;Nurtepe;353;28.956674;41.070206;71797
01.01.2024;TEM Halkalı;355;28.762591;41.062226;148501
01.01.2024;TEM Bahçeşehir;356;28.694422;41.058781;133576
01.01.2024;TEM Büyükçekmece;358;28.611798;41.100459;63551
01.01.2024;TEM Büyükçekmece-2;359;28.583972;41.105243;53906
01.01.2024;TEM Esenyurt;360;28.670908;41.053857;65781
01.01.2024;TEM Altınşehir;361;28.738213;41.061088;149168
01.01.2024;TEM Bayrampaşa;362;28.871941;41.077665;106146
01.01.2024;"Havaalanı İski Önü ";367;28.839197;40.976609;23363
01.01.2024;Havuzlu Kavşak;369;28.833719;40.967882;25758
01.01.2024;Samatya 1;372;28.939568;41.002437;82295
01.01.2024;"Avcılar Çıkış D100 Karayolu ";376;28.751027;40.979811;123432
01.01.2024;TEM Halkalı;380;28.777588;41.062440;145608
01.01.2024;TEM Olimpiyat Stadı;381;28.753570;41.061165;149103
01.01.2024;TEM Altınşehir;382;28.729440;41.056435;151517
01.01.2024;TEM Büyükçekmece 1;384;28.623791;41.096118;68253
01.01.2024;TEM Selimpaşa;394;28.392688;41.067645;62520
01.01.2024;TEM Tepekent;395;28.506775;41.070053;53605
01.01.2024;D100 Vatan Metrobüs;400;28.926587;41.032180;102097
01.01.2024;D100 Sefaköy;403;28.796893;40.997974;85846
01.01.2024;"Kuyumcukent Basın Ekspres yolu ";405;28.819257;40.998556;94456
01.01.2024;"Güneşli 2 Basın Ekspres yolu ";408;28.811125;41.024099;128493
01.01.2024;TEM Milliyet Önü;409;28.844574;41.061240;107560
01.01.2024;TEM Milliyet 2 (Yaşar Ticaret Karşısı);410;28.851034;41.064636;129620
01.01.2024;TEM Tekstilkent;411;28.866209;41.071516;112183
01.01.2024;TEM Gaziosmanpaşa Toki Konutları;413;28.905424;41.090657;153349
01.01.2024;TEM FSM Gişe Sahası Öncesi;417;29.033579;41.091569;95242
01.01.2024;Samatya Sahilyolu Liman;418;28.927553;40.991907;75058
01.01.2024;Mustafa Kemal Mahallesi;422;29.092995;41.009104;82295
01.01.2024;Esatpaşa Mahallesi;423;29.083225;41.009081;80694
01.01.2024;"Dudullu Kavşağı ";427;29.154430;40.995045;115341
01.01.2024;TEM Kartal;430;29.198187;40.985274;143127
01.01.2024;TEM Kartal Kavşağı;431;29.207741;40.982243;132069
01.01.2024;TEM Samandıra 1;432;29.217556;40.980266;136591
01.01.2024;TEM Samandıra 2;433;29.235885;40.975491;135992
01.01.2024;TEM Sultanbeyli 1;434;29.284354;40.959521;132957
01.01.2024;TEM Orhanlı;438;29.363427;40.905120;110519
01.01.2024;TEM Aydınlı;439;29.375069;40.886310;109525
01.01.2024;TEM Sultanbeyli 2;440;29.259225;40.971843;123113
01.01.2024;TEM Samandıra 3;441;29.246350;40.975685;129616
01.01.2024;Kemerburgaz Yolu 2;445;28.946537;41.120835;83359
01.01.2024;D100 Tüyap;447;28.622162;41.024246;85569
01.01.2024;D100 Selimpaşa;456;28.383848;41.052097;36421
01.01.2024;Mimarsinan;458;28.554735;41.015986;73979
01.01.2024;Levent 1;464;29.013623;41.077812;90525
01.01.2024;Sanayi Mahallesi;467;29.006462;41.096615;56909
01.01.2024;Harp Akademisi;468;29.011750;41.104341;120848
01.01.2024;Yeşilvadi Konutları;475;29.126178;41.027522;139103
01.01.2024;Nevzat Demir Tesisleri (BJK);477;29.139753;41.034206;117238
01.01.2024;Altunizade;480;29.046122;41.027428;111965
01.01.2024;D100 Pendik Tersane 2;488;29.272318;40.867360;59804
01.01.2024;D100 Tuzla Piyade;490;29.327159;40.834560;69867
01.01.2024;Tuzla Şifa Mahallesi;491;29.3547;40.8226;76089
01.01.2024;Kartal Uğur Mumcu Bağlantı Yolu;494;29.206618;40.929190;60831
01.01.2024;D100 Soğanlık;495;29.180311;40.916471;110568
01.01.2024;Kartal Gülsuyu;496;29.161042;40.922375;155092
01.01.2024;D100 Maltepe;497;29.134042;40.940013;161996
01.01.2024;D100 Kozyatağı;499;29.096558;40.978886;139112
01.01.2024;Ataköy Sinan Erdem Spor Salonu;509;28.851969;40.988298;54442
01.01.2024;Havaalanı Florya;518;28.802777;40.980153;35322
01.01.2024;Başakşehir Giriş;519;28.810309;41.066114;48045
01.01.2024;Esenyurt Gişeler;525;28.690154;41.046019;52470
01.01.2024;Haramidere Bağlantı Yolu;526;28.678336;41.012568;67609
01.01.2024;O-3 Milliyet Önü;527;28.843996;41.059604;100134
01.01.2024;Çağlayan SSK;529;28.970788;41.065462;142845
01.01.2024;TEM Ataşehir Şerifali;532;29.132121;40.996916;159524
01.01.2024;Okmeydanı DMS;535;28.949946;41.051648;135376
01.01.2024;Riva Yolu 2;547;29.109020;41.107772;44379
01.01.2024;Kemerdere Kavşağı;551;29.180752;41.020089;107132
01.01.2024;Kozyatağı Metro;553;29.094085;40.982495;68175
01.01.2024;Kartal Fenerbahçe Tesisleri;557;29.216866;40.947152;47975
01.01.2024;D100 Kartal Kavşağı;558;29.211720;40.905516;100601
01.01.2024;TEM Hasdal Kavşağı;559;28.957379;41.099368;162191
01.01.2024;Başakşehir;731;28.8133;41.0832;54167
01.01.2024;Başakşehir 4. Etap 1. Kısım;733;28.8154;41.1092;41916
01.01.2024;Fatih Terim Stadyumu;734;28.8124;41.1232;40767
01.01.2024;Odayeri;744;28.8505;41.2303;9844
01.01.2024;Çiftalan;752;28.918400;41.234400;22753
01.01.2024;Yavuz Sultan Selim Köprüsü Anadolu;764;29.123974;41.197849;26584
01.01.2024;Poyrazköy;765;29.140881;41.197570;33072
01.01.2024;Riva Tır Parkı;770;29.214179;41.187570;33833
01.01.2024;"Sırapınar ";777;29.290172;41.099268;37316
01.01.2024;Avcılar Pelikan;789;28.714688;40.989787;109575
01.01.2024;Göktürk Kavşağı;816;28.878916;41.176403;46744
01.01.2024;Göktürk Gölet;817;28.867974;41.195935;53360
01.01.2024;İstaç Katı Atık Tesisi;818;28.856191;41.203025;51542
01.01.2024;Viyadük 1;820;28.773645;41.245286;10576
01.01.2024;İstanbul Havalimanı Çıkış;821;28.737081;41.246301;13973
01.01.2024;Haliç Sütlüce D-100 Katılım;828;28.947187;41.049057;14542
01.02.2024;TEM Karanfilköy;2;29.028617;41.092425;94815
01.02.2024;TEM Çakmak;4;29.122002;41.007104;192764
01.02.2024;TEM Küçükbakkalköy;5;29.106018;40.985743;142121
01.02.2024;Optimum AVM;6;29.084167;40.988017;112381
01.02.2024;D100 Göztepe;8;29.079106;40.990121;103703
01.02.2024;TEM İstoç;22;28.821302;41.063408;140542
01.02.2024;D100 Florya;24;28.792770;40.989967;115518
01.02.2024;D100 Yıldız Katılımı;25;29.011504;41.054534;38934
01.02.2024;D100 Ambarlı;41;28.690915;40.999795;95181
01.02.2024;Atışalanı;45;28.8551;41.0551;144417
01.02.2024;Bayrampaşa;54;28.908399;41.040315;175780
01.02.2024;TEM Gazi Mah.;58;28.8930;41.0907;172613
01.02.2024;D100 15 Temmuz Şehitler Köprüsü Avrupa Girişi;60;29.024857;41.054074;161761
01.02.2024;D100 Kozyatağı;66;29.101450;40.970334;122993
01.02.2024;D100 Uzunçayır;69;29.061379;40.997181;106203
01.02.2024;"D100 Gülsuyu ";70;29.152522;40.924870;65266
01.02.2024;Kavacık;72;29.083395;41.091913;193684
01.02.2024;TEM Çakmak Köprüsü;73;29.121079;41.023801;194745
01.02.2024;D100 Maltepe;75;29.140497;40.934839;139065
01.02.2024;D100 Pendik;77;29.237210;40.889364;125962
01.02.2024;Ümraniye;82;29.120264;41.052005;151609
01.02.2024;TEM Çakmak Köprüsü;83;29.120768;41.017684;189273
01.02.2024;D100 Hurriyet Tepesi;85;28.986117;41.066795;70858
01.02.2024;B. Expres İs Bankası Karsısı;87;28.811005;41.032058;144197
01.02.2024;Kavacık Hisar Evleri;93;29.094684;41.082827;193562
01.02.2024;Ümraniye Kavşağı;95;29.121094;41.028942;148229
01.02.2024;TEM Ataşehir;97;29.136767;40.997117;164990
01.02.2024;Çamlıca Gişeler;98;29.166806;40.993660;155900
01.02.2024;Çamlıca Gişeler;99;29.180890;40.990655;154579
01.02.2024;TEM Kartal;100;29.189107;40.989811;111960
01.02.2024;D100 Acıbadem;104;29.044757;41.001772;101972
01.02.2024;D100 Küçükyalı;107;29.118563;40.952052;128837
01.02.2024;D100 Kartal Oto Sanayi;110;29.194666;40.911278;104166
01.02.2024;D100 Güzelyalı;113;29.278414;40.861352;108249
01.02.2024;Kadıköy Hasanpaşa;115;29.050968;40.995493;69175
01.02.2024;Küçükyalı Sahil Yolu;119;29.101353;40.947741;27375
01.02.2024;Kartal Sahil Yolu;121;29.167966;40.894727;38461
01.02.2024;Libadiye;128;29.069997;41.019906;65965
01.02.2024;Ümraniye Küçüksu;130;29.111478;41.029571;142870
01.02.2024;Şile Yolu;131;29.131909;41.029330;89037
01.02.2024;Kartal Gişeler Çıkışı;133;29.211463;40.976082;68701
01.02.2024;Yakacık Bağl. Yolu;135;29.212724;40.918948;72826
01.02.2024;Soğanlık Bağl. Yolu;136;29.213230;40.908326;79293
01.02.2024;Pendik Bağl. Yolu;137;29.325738;40.925830;41818
01.02.2024;TEM Esenyurt;140;28.654985;41.061196;65271
01.02.2024;TEM Firuzköy;142;28.720065;41.054702;124014
01.02.2024;M.Bey Gişeler;144;28.786671;41.063435;139371
01.02.2024;TEM Tekstilkent İstanbul Yönü;146;28.857442;41.066960;129725
01.02.2024;TEM Hasdal 1;149;28.971070;41.100005;115682
01.02.2024;TEM Hasdal 2;150;28.965636;41.099614;107561
01.02.2024;TEM Harp Akademileri;152;29.006446;41.100045;130528
01.02.2024;Beylikdüzü;156;28.638692;41.016302;114701
01.02.2024;Yenibosna;165;28.833543;40.992732;89795
01.02.2024;Bakırköy;168;28.869113;40.996824;115004
01.02.2024;Merter;169;28.887355;41.002503;97614
01.02.2024;Tozkoparan;172;28.90474;41.01233;109125
01.02.2024;Cevizlibağ;173;28.916426;41.019591;118320
01.02.2024;Havuzlu Kavşak;177;28.831499;40.963781;63325
01.02.2024;Ataköy;179;28.865933;40.976046;83819
01.02.2024;Samatya Sahil;185;28.932372;40.998139;86180
01.02.2024;Balık Hali Sahil Yolu;187;28.961468;41.002942;77832
01.02.2024;D100-TEM Esenyurt Bağlantı;200;28.681475;41.023220;129109
01.02.2024;TEM-D100 Esenyurt Bağlantı;201;28.689368;41.039518;99884
01.02.2024;D100 Sahil Florya Bağlantı;202;28.799448;40.986205;28073
01.02.2024;Sahil-D100 Florya Bağlantı;203;28.804604;40.971132;43677
01.02.2024;Tepebaşı;211;28.975025;41.035470;38206
01.02.2024;Piyalepaşa;216;28.968121;41.049582;65193
01.02.2024;Memorial Hast.;218;28.977706;41.065031;43205
01.02.2024;Vatan Cad.;220;28.930855;41.023201;103377
01.02.2024;Anıtmezar;222;28.922306;41.029830;72267
01.02.2024;Bayrampaşa Hali Önü;226;28.885556;41.050833;119700
01.02.2024;Yıldırım Mah. Girişi;227;28.881736;41.066964;114037
01.02.2024;Cendere Yolu Kültür Merkezi;239;28.971237;41.077874;32531
01.02.2024;Dolmabahçe Sahil;242;28.994606;41.036379;26208
01.02.2024;Mimar Sinan Üniversitesi Önü;243;28.988520;41.029917;23676
01.02.2024;Piyalepaşa;247;28.971494;41.056806;41035
01.02.2024;Terazidere Metro;250;28.898519;41.029425;68562
01.02.2024;Akom Önü;253;28.961073;41.090599;113353
01.02.2024;"Sanayi Mah. Büyükdere Cd. ";254;29.005410;41.090627;64980
01.02.2024;4.Levent;256;29.010828;41.081359;35162
01.02.2024;"Büyükdere 1.Levent ";258;29.015483;41.073533;89358
01.02.2024;Zincirlikuyu;259;29.013387;41.067293;61124
01.02.2024;Yıldız;260;29.008883;41.053496;34517
01.02.2024;Yeşilyurt;272;28.841087;40.969757;77710
01.02.2024;TEM Sultanbeyli;275;29.272807;40.966185;123279
01.02.2024;B. Ekspres Yolu;277;28.812804;41.008737;105117
01.02.2024;Göksu Evleri;279;29.088828;41.089108;34830
01.02.2024;D100 Edirnekapı;288;28.932378;41.034829;86599
01.02.2024;D100 Türk Böbrek Vakfı Önü;290;28.877695;40.999537;100508
01.02.2024;Atışalanı;293;28.873104;41.049943;118808
01.02.2024;D100 Zincirlikuyu;301;29.011693;41.066856;81757
01.02.2024;15 Temmuz Şehitler Köprüsü Yıldız Katılımı;303;29.018432;41.057702;110778
01.02.2024;D100 Haliç Köprü Çıkışı;304;28.937181;41.038693;94837
01.02.2024;D100 Mecidiyeköy B. Köprü Katılımı;305;29.005424;41.066793;100841
01.02.2024;D100 Unalan;309;29.059493;41.003622;70617
01.02.2024;D100 Acıbadem Köprüsü;311;29.056191;41.015509;120325
01.02.2024;TEM Küçükbakkalköy Kozyatağı Yönü;320;29.111098;40.990651;149152
01.02.2024;TEM Küçükbakkalköy Kavacık Yönü;321;29.114865;40.994200;134836
01.02.2024;TEM Ataşehir;322;29.119816;41.000785;118162
01.02.2024;TEM Çakmak;323;29.121905;41.013578;194042
01.02.2024;TEM Ümraniye;324;29.121018;41.033553;135703
01.02.2024;TEM Çavuşbaşı;326;29.121506;41.040849;147591
01.02.2024;TEM Kavacık;329;29.097796;41.078853;202369
01.02.2024;D100 Göztepe;330;29.074916;40.992050;114048
01.02.2024;D100 Zümrüt Evler;334;29.142989;40.932237;156399
01.02.2024;D100 Gülsuyu;335;29.170057;40.919189;135855
01.02.2024;D100 Başıbüyük;336;29.129551;40.943761;122381
01.02.2024;D100 Çobançeşme;338;28.820708;40.993412;78515
01.02.2024;D100 Cennet Mah.;339;28.780198;40.985526;92767
01.02.2024;D100 Avcılar Hacı şerif;340;28.734461;40.978766;106869
01.02.2024;TEM Kurtköy;346;29.317984;40.943085;158918
01.02.2024;Sabiha Gökçen Bağlantı yolu;347;29.293064;40.873392;61565
01.02.2024;Dragos Sahil;349;29.141675;40.904403;38066
01.02.2024;TEM Halkalı;355;28.762591;41.062226;142867
01.02.2024;TEM Bahçeşehir;356;28.694422;41.058781;125010
01.02.2024;TEM Büyükçekmece;358;28.611798;41.100459;50427
01.02.2024;TEM Büyükçekmece-2;359;28.583972;41.105243;41373
01.02.2024;TEM Altınşehir;361;28.738213;41.061088;143753
01.02.2024;TEM Bayrampaşa;362;28.871941;41.077665;102520
01.02.2024;"Havaalanı İski Önü ";367;28.839197;40.976609;37271
01.02.2024;Samatya 1;372;28.939568;41.002437;86058
01.02.2024;"Avcılar Çıkış D100 Karayolu ";376;28.751027;40.979811;97372
01.02.2024;O-3 Esenler;378;28.882698;41.046021;132701
01.02.2024;TEM Olimpiyat Stadı;381;28.753570;41.061165;143761
01.02.2024;TEM Altınşehir;382;28.729440;41.056435;139150
01.02.2024;TEM Büyükçekmece 1;384;28.623791;41.096118;52615
01.02.2024;TEM Selimpaşa;394;28.392688;41.067645;47464
01.02.2024;TEM Tepekent;395;28.506775;41.070053;43479
01.02.2024;D100 Sefaköy;403;28.796893;40.997974;77029
01.02.2024;"Kuyumcukent Basın Ekspres yolu ";405;28.819257;40.998556;115287
01.02.2024;"Güneşli 2 Basın Ekspres yolu ";408;28.811125;41.024099;140226
01.02.2024;TEM Milliyet Önü;409;28.844574;41.061240;94320
01.02.2024;TEM Milliyet 2 (Yaşar Ticaret Karşısı);410;28.851034;41.064636;127708
01.02.2024;TEM Tekstilkent;411;28.866209;41.071516;105763
01.02.2024;TEM Gaziosmanpaşa Toki Konutları;413;28.905424;41.090657;152966
01.02.2024;TEM FSM Gişe Sahası Öncesi;417;29.033579;41.091569;88223
01.02.2024;Samatya Sahilyolu Liman;418;28.927553;40.991907;96644
01.02.2024;Mustafa Kemal Mahallesi;422;29.092995;41.009104;56141
01.02.2024;Esatpaşa Mahallesi;423;29.083225;41.009081;57142
01.02.2024;"Dudullu Kavşağı ";427;29.154430;40.995045;93564
01.02.2024;TEM Kartal Kavşağı;431;29.207741;40.982243;126524
01.02.2024;TEM Samandıra 1;432;29.217556;40.980266;135126
01.02.2024;TEM Samandıra 2;433;29.235885;40.975491;133640
01.02.2024;TEM Orhanlı;438;29.363427;40.905120;114870
01.02.2024;TEM Aydınlı;439;29.375069;40.886310;109387
01.02.2024;TEM Sultanbeyli 2;440;29.259225;40.971843;114966
01.02.2024;TEM Samandıra 3;441;29.246350;40.975685;120492
01.02.2024;D100 Tüyap;447;28.622162;41.024246;81592
01.02.2024;D100 Selimpaşa;456;28.383848;41.052097;31551
01.02.2024;Mimarsinan;458;28.554735;41.015986;71942
01.02.2024;Levent 1;464;29.013623;41.077812;75330
01.02.2024;Sanayi Mahallesi;467;29.006462;41.096615;52882
01.02.2024;Harp Akademisi;468;29.011750;41.104341;110643
01.02.2024;Yeşilvadi Konutları;475;29.126178;41.027522;138797
01.02.2024;Nevzat Demir Tesisleri (BJK);477;29.139753;41.034206;118913
01.02.2024;Altunizade;480;29.046122;41.027428;100244
01.02.2024;D100 Pendik Tersane 2;488;29.272318;40.867360;51213
01.02.2024;D100 Tuzla Piyade;490;29.327159;40.834560;70006
01.02.2024;Tuzla Şifa Mahallesi;491;29.3547;40.8226;75478
01.02.2024;D100 Soğanlık;495;29.180311;40.916471;92486
01.02.2024;Kartal Gülsuyu;496;29.161042;40.922375;156896
01.02.2024;D100 Maltepe;497;29.134042;40.940013;139986
01.02.2024;D100 Kozyatağı;499;29.096558;40.978886;129079
01.02.2024;Onuncu Yıl Caddesi;503;28.921770;41.011618;36497
01.02.2024;Ataköy Sinan Erdem Spor Salonu;509;28.851969;40.988298;58477
01.02.2024;Havaalanı (Çiroz Spor Tesisleri);517;28.813677;40.964018;48329
01.02.2024;Havaalanı Florya;518;28.802777;40.980153;40309
01.02.2024;Başakşehir Giriş;519;28.810309;41.066114;61250
01.02.2024;Esenyurt Gişeler;525;28.690154;41.046019;67200
01.02.2024;O-3 Milliyet Önü;527;28.843996;41.059604;71515
01.02.2024;Çağlayan SSK;529;28.970788;41.065462;125864
01.02.2024;TEM Ataşehir Şerifali;532;29.132121;40.996916;161770
01.02.2024;Okmeydanı DMS;535;28.949946;41.051648;120658
01.02.2024;Riva Yolu 2;547;29.109020;41.107772;38756
01.02.2024;Kemerdere Kavşağı;551;29.180752;41.020089;108116
01.02.2024;Kozyatağı Metro;553;29.094085;40.982495;58246
01.02.2024;D100 Kartal Kavşağı;558;29.211720;40.905516;96721
01.02.2024;TEM Hasdal Kavşağı;559;28.957379;41.099368;139007
01.02.2024;D100 Küçükçekmece Gölü 1;561;28.758393;40.982394;120038
01.02.2024;D100 Çobançeşme Havaalanı;563;28.812914;40.997276;106823
01.02.2024;Başakşehir;731;28.8133;41.0832;70513
01.02.2024;Başakşehir 4. Etap 1. Kısım;733;28.8154;41.1092;58554
01.02.2024;Fatih Terim Stadyumu;734;28.8124;41.1232;52662
01.02.2024;Odayeri;744;28.8505;41.2303;17206
01.02.2024;Çiftalan;752;28.918400;41.234400;43959
01.02.2024;Yavuz Sultan Selim Köprüsü Anadolu;764;29.123974;41.197849;42930
01.02.2024;Poyrazköy;765;29.140881;41.197570;51096
01.02.2024;Riva Tır Parkı;770;29.214179;41.187570;49994
01.02.2024;Avcılar Pelikan;789;28.714688;40.989787;104708
01.02.2024;Göktürk Kavşağı;816;28.878916;41.176403;47709
01.02.2024;Göktürk Gölet;817;28.867974;41.195935;55832
01.02.2024;İstaç Katı Atık Tesisi;818;28.856191;41.203025;53441
01.02.2024;Viyadük 1;820;28.773645;41.245286;11880
01.02.2024;İstanbul Havalimanı Çıkış;821;28.737081;41.246301;14557
01.02.2024;Avcılar;822;28.721385;40.986422;108222
