Tarih;Sensor Adi;Sensor No;X Koordinati;Y Koordinati;ARAC TOPLAM
08.11.2022;Havuzlu Kavşak;177;28.831499;40.963781;68492
08.11.2022;Ataköy;179;28.865933;40.976046;96848
08.11.2022;Zeytinburnu Sahil;182;28.909626;40.985177;93372
08.11.2022;Samatya Sahil;185;28.932372;40.998139;94515
08.11.2022;Kumkapı Sahil;188;28.977573;41.002195;24550
08.11.2022;Atatürk Köprüsü;192;28.967373;41.025075;92380
08.11.2022;TEM-D100 Hadımköy Bağlantı;199;28.622577;41.074494;42043
08.11.2022;D100-TEM Esenyurt Bağlantı;200;28.681475;41.023220;142336
08.11.2022;TEM-D100 Esenyurt Bağlantı;201;28.689368;41.039518;94564
08.11.2022;D100 Sahil Florya Bağlantı;202;28.799448;40.986205;34436
08.11.2022;Sahil-D100 Florya Bağlantı;203;28.804604;40.971132;47988
08.11.2022;Tepebaşı;211;28.975025;41.035470;49332
08.11.2022;Piyalepaşa;214;28.967316;41.043660;118625
08.11.2022;Piyalepaşa;216;28.968121;41.049582;80615
08.11.2022;Memorial Hast.;218;28.977706;41.065031;49161
08.11.2022;Vatan Cad.;220;28.930855;41.023201;119271
08.11.2022;Anıtmezar;222;28.922306;41.029830;71432
08.11.2022;Yıldırım Mah. Girişi;227;28.881736;41.066964;123130
08.11.2022;Alibeyköy TEM Katılımı;237;28.958296;41.072211;18386
08.11.2022;Cendere Yolu Kültür Merkezi;239;28.971237;41.077874;42141
08.11.2022;Dolmabahçe Sahil;242;28.994606;41.036379;32488
08.11.2022;Mimar Sinan Üniversitesi Önü;243;28.988520;41.029917;28732
08.11.2022;Piyalepaşa;247;28.971494;41.056806;55198
08.11.2022;Akom Önü;253;28.961073;41.090599;133205
08.11.2022;"Sanayi Mah. Büyükdere Cd. ";254;29.005410;41.090627;66444
08.11.2022;4.Levent;256;29.010828;41.081359;31046
08.11.2022;"Büyükdere 1.Levent ";258;29.015483;41.073533;100899
08.11.2022;Zincirlikuyu;259;29.013387;41.067293;72051
08.11.2022;Yıldız;260;29.008883;41.053496;44230
08.11.2022;Conrad Oteli;263;29.008125;41.047781;55831
08.11.2022;Maslak Atatürk Oto Sanayi;265;29.024749;41.115626;75879
08.11.2022;TEM Levent;268;29.021896;41.094442;147167
08.11.2022;Yeşilyurt;272;28.841087;40.969757;86188
08.11.2022;TEM Sultanbeyli;275;29.272807;40.966185;130809
08.11.2022;B. Ekspres Yolu;277;28.812804;41.008737;119647
08.11.2022;Göksu Evleri;279;29.088828;41.089108;42730
08.11.2022;Molla Gürani Viyadüğü;280;29.103874;41.072949;213540
08.11.2022;D100 Edirnekapı;288;28.932378;41.034829;94762
08.11.2022;Atışalanı;293;28.873104;41.049943;126104
08.11.2022;D100 Zincirlikuyu;301;29.011693;41.066856;96315
08.11.2022;15 Temmuz Şehitler Köprüsü Yıldız Katılımı;303;29.018432;41.057702;126208
08.11.2022;D100 Haliç Köprü Çıkışı;304;28.937181;41.038693;118890
08.11.2022;D100 Unalan;309;29.059493;41.003622;77314
08.11.2022;D100 Küçük Çamlıca;310;29.061857;41.009566;90908
08.11.2022;D100 Acıbadem Köprüsü;311;29.056191;41.015509;132598
08.11.2022;TEM Küçükbakkalköy Kozyatağı Yönü;320;29.111098;40.990651;161461
08.11.2022;TEM Ataşehir;322;29.119816;41.000785;108852
08.11.2022;TEM Çakmak;323;29.121905;41.013578;202810
08.11.2022;TEM Ümraniye;324;29.121018;41.033553;133559
08.11.2022;TEM Çavuşbaşı;326;29.121506;41.040849;135886
08.11.2022;TEM Çavuşbaşı Tır Parkı;327;29.121475;41.047701;147461
08.11.2022;TEM Elmalı;328;29.118256;41.058032;171474
08.11.2022;TEM Kavacık;329;29.097796;41.078853;218386
08.11.2022;D100 Göztepe;330;29.074916;40.992050;135667
08.11.2022;"D100 Avrasya Tünel Çıkışı ";331;29.034723;41.003772;78317
08.11.2022;D100 Zümrüt Evler;334;29.142989;40.932237;169328
08.11.2022;D100 Gülsuyu;335;29.170057;40.919189;137564
08.11.2022;D100 Başıbüyük;336;29.129551;40.943761;130428
08.11.2022;D100 Çobançeşme;338;28.820708;40.993412;94870
08.11.2022;D100 Cennet Mah.;339;28.780198;40.985526;110740
08.11.2022;D100 Avcılar Hacı şerif;340;28.734461;40.978766;110815
08.11.2022;TEM Kurtköy;346;29.317984;40.943085;166454
08.11.2022;Sabiha Gökçen Bağlantı yolu;347;29.293064;40.873392;66264
08.11.2022;Dragos Sahil;349;29.141675;40.904403;44683
08.11.2022;TEM Mahmutbey Doğu Kavşağı Çıkışı;350;28.840620;41.062218;112749
08.11.2022;Nurtepe;353;28.956674;41.070206;94883
08.11.2022;TEM Halkalı;355;28.762591;41.062226;165862
08.11.2022;TEM Bahçeşehir;356;28.694422;41.058781;131939
08.11.2022;TEM Esenyurt Çıkışı;357;28.643599;41.078669;79838
08.11.2022;TEM Büyükçekmece;358;28.611798;41.100459;56781
08.11.2022;TEM Büyükçekmece-2;359;28.583972;41.105243;53040
08.11.2022;TEM Esenyurt;360;28.670908;41.053857;79474
08.11.2022;TEM Altınşehir;361;28.738213;41.061088;172072
08.11.2022;TEM Bayrampaşa;362;28.871941;41.077665;114331
08.11.2022;"Havaalanı İski Önü ";367;28.839197;40.976609;46292
08.11.2022;Havuzlu Kavşak;369;28.833719;40.967882;49859
08.11.2022;"Avcılar Çıkış D100 Karayolu ";376;28.751027;40.979811;128795
08.11.2022;O-3 Bayrampaşa;377;28.899457;41.042346;188222
08.11.2022;O-3 Esenler;378;28.882698;41.046021;156197
08.11.2022;TEM Halkalı;380;28.777588;41.062440;165243
08.11.2022;TEM Altınşehir;382;28.729440;41.056435;163711
08.11.2022;TEM Esenyurt;383;28.650996;41.067240;76027
08.11.2022;TEM Büyükçekmece 1;384;28.623791;41.096118;58324
08.11.2022;TEM Celaliye 2;392;28.434980;41.051689;54365
08.11.2022;TEM Selimpaşa;394;28.392688;41.067645;53166
08.11.2022;TEM Tepekent;395;28.506775;41.070053;48518
08.11.2022;TEM İstoç;396;28.830473;41.064168;159839
08.11.2022;D100 Metroport;402;28.861256;40.994810;109251
08.11.2022;D100 Sefaköy;403;28.796893;40.997974;100565
08.11.2022;Güneşli 1 Basın Ekspres yolu;406;28.810349;41.039453;168432
08.11.2022;"Güneşli 2 Basın Ekspres yolu ";408;28.811125;41.024099;120232
08.11.2022;TEM Milliyet Önü;409;28.844574;41.061240;102132
08.11.2022;TEM Milliyet 2 (Yaşar Ticaret Karşısı);410;28.851034;41.064636;163122
08.11.2022;TEM Tekstilkent;411;28.866209;41.071516;125274
08.11.2022;TEM Gaziosmanpaşa Toki Konutları;413;28.905424;41.090657;179595
08.11.2022;TEM Gaziosmanpaşa Tırparkı;414;28.917308;41.093155;199802
08.11.2022;TEM FSM Gişe Sahası Öncesi;417;29.033579;41.091569;99102
08.11.2022;Samatya Sahilyolu Liman;418;28.927553;40.991907;102235
08.11.2022;Mustafa Kemal Mahallesi;422;29.092995;41.009104;85461
08.11.2022;Esatpaşa Mahallesi;423;29.083225;41.009081;78621
08.11.2022;"Dudullu Kavşağı ";427;29.154430;40.995045;86224
08.11.2022;TEM Kartal;430;29.198187;40.985274;156870
08.11.2022;TEM Kartal Kavşağı;431;29.207741;40.982243;133964
08.11.2022;TEM Samandıra 1;432;29.217556;40.980266;139749
08.11.2022;TEM Samandıra 2;433;29.235885;40.975491;139645
08.11.2022;TEM Sultanbeyli 1;434;29.284354;40.959521;138947
08.11.2022;TEM Orhanlı;438;29.363427;40.905120;118312
08.11.2022;TEM Aydınlı;439;29.375069;40.886310;118949
08.11.2022;TEM Sultanbeyli 2;440;29.259225;40.971843;120425
08.11.2022;TEM Samandıra 3;441;29.246350;40.975685;109426
08.11.2022;TEM Kavacık Kavşağı;442;29.092175;41.088696;143336
08.11.2022;Kemerburgaz Yolu 1;444;28.954204;41.104704;60258
08.11.2022;Kemerburgaz Yolu 2;445;28.946537;41.120835;111192
08.11.2022;D100 Tüyap;447;28.622162;41.024246;97795
08.11.2022;D100 Selimpaşa;456;28.383848;41.052097;33552
08.11.2022;Mimarsinan;458;28.554735;41.015986;80774
08.11.2022;Levent 1;464;29.013623;41.077812;87360
08.11.2022;Sanayi Mahallesi;467;29.006462;41.096615;64281
08.11.2022;Yeşilvadi Konutları;475;29.126178;41.027522;150438
08.11.2022;Nevzat Demir Tesisleri (BJK);477;29.139753;41.034206;131173
08.11.2022;Altunizade;480;29.046122;41.027428;112960
08.11.2022;D100 Pendik Tersane 2;488;29.272318;40.867360;64677
08.11.2022;D100 Tuzla Piyade;490;29.327159;40.834560;73278
08.11.2022;Tuzla Şifa Mahallesi;491;29.3547;40.8226;82803
08.11.2022;Kartal Uğur Mumcu Bağlantı Yolu;494;29.206618;40.929190;88021
08.11.2022;D100 Soğanlık;495;29.180311;40.916471;106607
08.11.2022;D100 Maltepe;497;29.134042;40.940013;152891
08.11.2022;D100 Kozyatağı;499;29.096558;40.978886;129345
08.11.2022;Onuncu Yıl Caddesi;503;28.921770;41.011618;36097
08.11.2022;Ataköy Sinan Erdem Spor Salonu;509;28.851969;40.988298;72482
08.11.2022;Nurtepe;513;28.959025;41.078809;135989
08.11.2022;Otogar;515;28.884665;41.043609;72987
08.11.2022;Havaalanı (Çiroz Spor Tesisleri);517;28.813677;40.964018;51203
08.11.2022;Havaalanı Florya;518;28.802777;40.980153;46127
08.11.2022;Başakşehir Giriş;519;28.810309;41.066114;80325
08.11.2022;Esenyurt Gişeler;525;28.690154;41.046019;75511
08.11.2022;Haramidere Bağlantı Yolu;526;28.678336;41.012568;95769
08.11.2022;O-3 Milliyet Önü;527;28.843996;41.059604;82148
08.11.2022;Çağlayan SSK;529;28.970788;41.065462;151766
08.11.2022;TEM Ataşehir Şerifali;532;29.132121;40.996916;178665
08.11.2022;Mecidiyeköy;533;28.990867;41.067179;98862
08.11.2022;Çağlayan Kavşağı;534;28.976058;41.067733;98870
08.11.2022;Okmeydanı DMS;535;28.949946;41.051648;139559
08.11.2022;Kemerburgaz Yolu 5;545;28.895310;41.158650;90429
08.11.2022;Riva Yolu 2;547;29.109020;41.107772;44146
08.11.2022;Kemerdere Kavşağı;551;29.180752;41.020089;122479
08.11.2022;Çekmeköy;552;29.154286;41.036889;98608
08.11.2022;Kozyatağı Metro;553;29.094085;40.982495;71829
08.11.2022;Kartal Fenerbahçe Tesisleri;557;29.216866;40.947152;71597
08.11.2022;D100 Kartal Kavşağı;558;29.211720;40.905516;104252
08.11.2022;TEM Hasdal Kavşağı;559;28.957379;41.099368;144723
08.11.2022;Başakşehir 4. Etap 2. Kısım;732;28.8136;41.0951;79239
08.11.2022;Fenertepe Kavşağı;735;28.805352;41.139152;42605
08.11.2022;Gümüşdere;755;28.9831;41.2262;48676
08.11.2022;Yavuz Sultan Selim Köprüsü Anadolu;764;29.123974;41.197849;44766
08.11.2022;Poyrazköy;765;29.140881;41.197570;46520
08.11.2022;Riva Tır Parkı;770;29.214179;41.187570;47099
08.11.2022;Değirmendere;771;29.235945;41.179689;49211
08.11.2022;Avcılar Pelikan;789;28.714688;40.989787;110654
08.11.2022;Göktürk Kavşağı;816;28.878916;41.176403;57079
08.11.2022;Göktürk Gölet;817;28.867974;41.195935;65220
08.11.2022;İstaç Katı Atık Tesisi;818;28.856191;41.203025;63235
08.11.2022;Viyadük 1;820;28.773645;41.245286;12839
08.11.2022;İstanbul Havalimanı Çıkış;821;28.737081;41.246301;15266
08.11.2022;Halıcıoğlu D100 Katılımı;827;28.945551;41.046979;4670
08.11.2022;Haliç Sütlüce D-100 Katılım;828;28.947187;41.049057;18346
08.12.2022;TEM Karanfilköy;2;29.028617;41.092425;101121
08.12.2022;TEM Çakmak;4;29.122002;41.007104;203683
08.12.2022;TEM Küçükbakkalköy;5;29.106018;40.985743;159491
08.12.2022;Optimum AVM;6;29.084167;40.988017;137975
08.12.2022;D100 Göztepe;8;29.079106;40.990121;100615
08.12.2022;Çamlıca TEM-D100 Bağl. Yolu;10;29.072406;41.005797;92629
08.12.2022;TEM İstoç;22;28.821302;41.063408;167431
08.12.2022;D100 Florya;24;28.792770;40.989967;101584
08.12.2022;D100 Yıldız Katılımı;25;29.011504;41.054534;37881
08.12.2022;D100 Şirinevler;28;28.853234;40.992102;99441
08.12.2022;D100 Küçükçekmece;33;28.767118;40.986035;135487
08.12.2022;D100 Ambarlı;41;28.690915;40.999795;120048
08.12.2022;Atışalanı;45;28.8551;41.0551;48120
08.12.2022;Bayrampaşa;54;28.908399;41.040315;209960
08.12.2022;TEM D100 Okmeydanı Bağl. Yolu;56;28.957666;41.060659;97587
08.12.2022;TEM Gazi Mah.;58;28.8930;41.0907;194337
08.12.2022;D100 15 Temmuz Şehitler Köprüsü Avrupa Girişi;60;29.024857;41.054074;188825
08.12.2022;D100 Kozyatağı;66;29.101450;40.970334;146877
08.12.2022;D100 Uzunçayır;69;29.061379;40.997181;138521
08.12.2022;"D100 Gülsuyu ";70;29.152522;40.924870;50598
08.12.2022;Kavacık;72;29.083395;41.091913;212653
08.12.2022;TEM Çakmak Köprüsü;73;29.121079;41.023801;202586
08.12.2022;D100 Maltepe;75;29.140497;40.934839;157769
08.12.2022;D100 Pendik;77;29.237210;40.889364;139515
08.12.2022;D100-Altunizade;80;29.045220;41.031445;156312
08.12.2022;Ümraniye;82;29.120264;41.052005;164375
08.12.2022;TEM Çakmak Köprüsü;83;29.120768;41.017684;206764
08.12.2022;D100 Hurriyet Tepesi;85;28.986117;41.066795;83422
08.12.2022;B. Expres İs Bankası Karsısı;87;28.811005;41.032058;160735
08.12.2022;FSM Avrupa Girişi;90;29.047444;41.090744;218356
08.12.2022;FSM Anadolu Girişi;92;29.078949;41.092382;215690
08.12.2022;Kavacık Hisar Evleri;93;29.094684;41.082827;213181
08.12.2022;Ümraniye Kavşağı;95;29.121094;41.028942;157321
08.12.2022;TEM Ataşehir;97;29.136767;40.997117;184760
08.12.2022;Çamlıca Gişeler;98;29.166806;40.993660;163818
08.12.2022;Çamlıca Gişeler;99;29.180890;40.990655;164547
08.12.2022;TEM Kartal;100;29.189107;40.989811;121936
08.12.2022;D100 Acıbadem;104;29.044757;41.001772;120293
08.12.2022;D100 Küçükyalı;107;29.118563;40.952052;146812
08.12.2022;D100 Kartal Oto Sanayi;110;29.194666;40.911278;88343
08.12.2022;D100 Güzelyalı;113;29.278414;40.861352;124842
08.12.2022;Kadıköy Hasanpaşa;115;29.050968;40.995493;90139
08.12.2022;Şükrü Saraçoğlu Stadı;116;29.038589;40.989457;55133
08.12.2022;Küçükyalı Sahil Yolu;119;29.101353;40.947741;35447
08.12.2022;Kartal Sahil Yolu;121;29.167966;40.894727;45495
08.12.2022;Üsküdar Sahil Yolu;124;29.034033;41.039438;15376
08.12.2022;Altunizade Ümraniye Katılımı;127;" 29.04951";41.023083;33810
08.12.2022;Libadiye;128;29.069997;41.019906;85935
08.12.2022;Ümraniye Otopazarı;129;29.096571;41.031040;75107
08.12.2022;Ümraniye Küçüksu;130;29.111478;41.029571;155520
08.12.2022;Şile Yolu;131;29.131909;41.029330;96177
08.12.2022;Kartal Gişeler Çıkışı;133;29.211463;40.976082;75047
08.12.2022;Yakacık Bağl. Yolu;135;29.212724;40.918948;83349
08.12.2022;Soğanlık Bağl. Yolu;136;29.213230;40.908326;90462
08.12.2022;TEM Esenyurt;140;28.654985;41.061196;75475
08.12.2022;TEM Firuzköy;142;28.720065;41.054702;135089
08.12.2022;M.Bey Gişeler;144;28.786671;41.063435;160395
08.12.2022;TEM Tekstilkent İstanbul Yönü;146;28.857442;41.066960;147523
08.12.2022;TEM Hasdal 1;149;28.971070;41.100005;126726
08.12.2022;TEM Hasdal 2;150;28.965636;41.099614;122540
08.12.2022;TEM Harp Akademileri;152;29.006446;41.100045;153935
08.12.2022;Haramidere;157;28.669280;41.006358;145154
08.12.2022;D100 Sefaköy;162;28.807908;41.000700;104641
08.12.2022;Yenibosna;165;28.833543;40.992732;103069
08.12.2022;Bakırköy;168;28.869113;40.996824;132347
08.12.2022;Merter;169;28.887355;41.002503;109478
08.12.2022;Tozkoparan;172;28.90474;41.01233;123716
08.12.2022;Havuzlu Kavşak;177;28.831499;40.963781;73078
08.12.2022;Ataköy;179;28.865933;40.976046;100808
08.12.2022;Zeytinburnu Sahil;182;28.909626;40.985177;97088
08.12.2022;Samatya Sahil;185;28.932372;40.998139;93732
08.12.2022;Kumkapı Sahil;188;28.977573;41.002195;23811
08.12.2022;Atatürk Köprüsü;192;28.967373;41.025075;93172
08.12.2022;TEM-D100 Hadımköy Bağlantı;199;28.622577;41.074494;43623
08.12.2022;D100-TEM Esenyurt Bağlantı;200;28.681475;41.023220;119233
08.12.2022;D100 Sahil Florya Bağlantı;202;28.799448;40.986205;33432
08.12.2022;Tepebaşı;211;28.975025;41.035470;47910
08.12.2022;Piyalepaşa;214;28.967316;41.043660;117333
08.12.2022;Piyalepaşa;216;28.968121;41.049582;79867
08.12.2022;Memorial Hast.;218;28.977706;41.065031;49500
08.12.2022;Vatan Cad.;220;28.930855;41.023201;120413
08.12.2022;Anıtmezar;222;28.922306;41.029830;71314
08.12.2022;Yıldırım Mah. Girişi;227;28.881736;41.066964;129884
08.12.2022;Alibeyköy TEM Katılımı;237;28.958296;41.072211;18638
08.12.2022;Cendere Yolu Kültür Merkezi;239;28.971237;41.077874;40663
08.12.2022;Dolmabahçe Sahil;242;28.994606;41.036379;31152
08.12.2022;Mimar Sinan Üniversitesi Önü;243;28.988520;41.029917;29006
08.12.2022;Piyalepaşa;247;28.971494;41.056806;53535
08.12.2022;Akom Önü;253;28.961073;41.090599;133674
08.12.2022;"Sanayi Mah. Büyükdere Cd. ";254;29.005410;41.090627;70579
08.12.2022;4.Levent;256;29.010828;41.081359;27068
08.12.2022;"Büyükdere 1.Levent ";258;29.015483;41.073533;96431
08.12.2022;Zincirlikuyu;259;29.013387;41.067293;73149
08.12.2022;Yıldız;260;29.008883;41.053496;40798
08.12.2022;Conrad Oteli;263;29.008125;41.047781;54365
08.12.2022;Maslak Atatürk Oto Sanayi;265;29.024749;41.115626;73160
08.12.2022;TEM Levent;268;29.021896;41.094442;146393
08.12.2022;Yeşilyurt;272;28.841087;40.969757;91317
08.12.2022;TEM Sultanbeyli;275;29.272807;40.966185;133009
08.12.2022;B. Ekspres Yolu;277;28.812804;41.008737;116211
08.12.2022;Göksu Evleri;279;29.088828;41.089108;41443
08.12.2022;D100 Edirnekapı;288;28.932378;41.034829;95296
08.12.2022;D100 Türk Böbrek Vakfı Önü;290;28.877695;40.999537;119581
08.12.2022;Atışalanı;293;28.873104;41.049943;126883
08.12.2022;D100 Zincirlikuyu;301;29.011693;41.066856;93465
08.12.2022;D100 Zincirlikuyu;302;29.014473;41.064736;106318
08.12.2022;15 Temmuz Şehitler Köprüsü Yıldız Katılımı;303;29.018432;41.057702;126477
08.12.2022;D100 Haliç Köprü Çıkışı;304;28.937181;41.038693;116429
08.12.2022;D100 Mecidiyeköy B. Köprü Katılımı;305;29.005424;41.066793;122455
08.12.2022;D100 Unalan;309;29.059493;41.003622;81368
08.12.2022;D100 Acıbadem Köprüsü;311;29.056191;41.015509;138858
08.12.2022;D100 Altunizade;312;29.048967;41.021436;42671
08.12.2022;TEM Küçükbakkalköy Kozyatağı Yönü;320;29.111098;40.990651;160696
08.12.2022;TEM Küçükbakkalköy Kavacık Yönü;321;29.114865;40.994200;152705
08.12.2022;TEM Çakmak;323;29.121905;41.013578;211724
08.12.2022;TEM Ümraniye;324;29.121018;41.033553;138819
08.12.2022;TEM Çavuşbaşı;326;29.121506;41.040849;141991
08.12.2022;TEM Kavacık;329;29.097796;41.078853;221911
08.12.2022;D100 Göztepe;330;29.074916;40.992050;142874
08.12.2022;D100 Zümrüt Evler;334;29.142989;40.932237;174578
08.12.2022;D100 Başıbüyük;336;29.129551;40.943761;133331
08.12.2022;D100 Cennet Mah.;339;28.780198;40.985526;107354
08.12.2022;D100 Avcılar Hacı şerif;340;28.734461;40.978766;112511
08.12.2022;TEM Kurtköy;346;29.317984;40.943085;171301
08.12.2022;Sabiha Gökçen Bağlantı yolu;347;29.293064;40.873392;68826
08.12.2022;Dragos Sahil;349;29.141675;40.904403;46561
08.12.2022;TEM Mahmutbey Doğu Kavşağı Çıkışı;350;28.840620;41.062218;98968
08.12.2022;Nurtepe;353;28.956674;41.070206;99192
08.12.2022;TEM Bahçeşehir;356;28.694422;41.058781;138974
08.12.2022;TEM Büyükçekmece-2;359;28.583972;41.105243;53116
08.12.2022;TEM Esenyurt;360;28.670908;41.053857;77520
08.12.2022;TEM Altınşehir;361;28.738213;41.061088;167134
08.12.2022;TEM Bayrampaşa;362;28.871941;41.077665;113170
08.12.2022;"Havaalanı İski Önü ";367;28.839197;40.976609;47434
08.12.2022;O-3 Bayrampaşa;377;28.899457;41.042346;189565
08.12.2022;TEM Altınşehir;382;28.729440;41.056435;160156
08.12.2022;TEM Büyükçekmece 1;384;28.623791;41.096118;47495
08.12.2022;TEM Celaliye 2;392;28.434980;41.051689;55186
08.12.2022;TEM Selimpaşa;394;28.392688;41.067645;53939
08.12.2022;TEM Tepekent;395;28.506775;41.070053;48602
08.12.2022;D100 Metroport;402;28.861256;40.994810;110681
08.12.2022;D100 Sefaköy;403;28.796893;40.997974;100086
08.12.2022;"Güneşli 2 Basın Ekspres yolu ";408;28.811125;41.024099;117294
08.12.2022;TEM Milliyet Önü;409;28.844574;41.061240;105257
08.12.2022;TEM Milliyet 2 (Yaşar Ticaret Karşısı);410;28.851034;41.064636;152009
08.12.2022;TEM Tekstilkent;411;28.866209;41.071516;117273
08.12.2022;TEM FSM Gişe Sahası Öncesi;417;29.033579;41.091569;100062
08.12.2022;Samatya Sahilyolu Liman;418;28.927553;40.991907;103146
08.12.2022;Mustafa Kemal Mahallesi;422;29.092995;41.009104;86334
08.12.2022;"Dudullu Kavşağı ";427;29.154430;40.995045;93784
08.12.2022;TEM Kartal Kavşağı;431;29.207741;40.982243;133138
08.12.2022;TEM Samandıra 1;432;29.217556;40.980266;142421
08.12.2022;TEM Samandıra 2;433;29.235885;40.975491;141222
08.12.2022;TEM Sultanbeyli 1;434;29.284354;40.959521;140892
08.12.2022;TEM Orhanlı;438;29.363427;40.905120;120137
08.12.2022;TEM Aydınlı;439;29.375069;40.886310;119466
08.12.2022;TEM Sultanbeyli 2;440;29.259225;40.971843;123742
08.12.2022;TEM Samandıra 3;441;29.246350;40.975685;129297
08.12.2022;TEM Kavacık Kavşağı;442;29.092175;41.088696;147912
08.12.2022;Kemerburgaz Yolu 1;444;28.954204;41.104704;60675
08.12.2022;Kemerburgaz Yolu 2;445;28.946537;41.120835;109961
08.12.2022;D100 Tüyap;447;28.622162;41.024246;96895
08.12.2022;Mimarsinan;458;28.554735;41.015986;81765
08.12.2022;Levent 1;464;29.013623;41.077812;86644
08.12.2022;Sanayi Mahallesi;467;29.006462;41.096615;60893
08.12.2022;Harp Akademisi;468;29.011750;41.104341;119694
08.12.2022;Yeşilvadi Konutları;475;29.126178;41.027522;156933
08.12.2022;Nevzat Demir Tesisleri (BJK);477;29.139753;41.034206;133683
08.12.2022;Altunizade;480;29.046122;41.027428;111508
08.12.2022;D100 Pendik Tersane 2;488;29.272318;40.867360;64350
08.12.2022;D100 Tuzla Piyade;490;29.327159;40.834560;73929
08.12.2022;Tuzla Şifa Mahallesi;491;29.3547;40.8226;84346
08.12.2022;Kartal Uğur Mumcu Bağlantı Yolu;494;29.206618;40.929190;89426
08.12.2022;D100 Soğanlık;495;29.180311;40.916471;112308
08.12.2022;D100 Maltepe;497;29.134042;40.940013;153832
08.12.2022;D100 Kozyatağı;499;29.096558;40.978886;153088
08.12.2022;Onuncu Yıl Caddesi;503;28.921770;41.011618;35310
08.12.2022;Ataköy Sinan Erdem Spor Salonu;509;28.851969;40.988298;70131
08.12.2022;Nurtepe;513;28.959025;41.078809;128011
08.12.2022;Otogar;515;28.884665;41.043609;73947
08.12.2022;Havaalanı (Çiroz Spor Tesisleri);517;28.813677;40.964018;56509
08.12.2022;Havaalanı Florya;518;28.802777;40.980153;44372
08.12.2022;Başakşehir Giriş;519;28.810309;41.066114;78438
08.12.2022;O-3 Milliyet Önü;527;28.843996;41.059604;66776
08.12.2022;Çağlayan SSK;529;28.970788;41.065462;148855
08.12.2022;TEM Ataşehir Şerifali;532;29.132121;40.996916;188466
08.12.2022;Mecidiyeköy;533;28.990867;41.067179;98617
08.12.2022;Çağlayan Kavşağı;534;28.976058;41.067733;95860
08.12.2022;Okmeydanı DMS;535;28.949946;41.051648;138213
08.12.2022;Kemerburgaz Yolu 5;545;28.895310;41.158650;89525
08.12.2022;Riva Yolu 2;547;29.109020;41.107772;44692
08.12.2022;Kemerdere Kavşağı;551;29.180752;41.020089;126949
08.12.2022;Çekmeköy;552;29.154286;41.036889;101786
08.12.2022;Kozyatağı Metro;553;29.094085;40.982495;71023
08.12.2022;Kartal Fenerbahçe Tesisleri;557;29.216866;40.947152;72833
08.12.2022;D100 Kartal Kavşağı;558;29.211720;40.905516;103589
08.12.2022;TEM Hasdal Kavşağı;559;28.957379;41.099368;155944
08.12.2022;D100 Küçükçekmece Gölü 1;561;28.758393;40.982394;159793
08.12.2022;D100 Çobançeşme Havaalanı;563;28.812914;40.997276;121764
08.12.2022;Başakşehir 4. Etap 2. Kısım;732;28.8136;41.0951;81600
08.12.2022;Fenertepe Kavşağı;735;28.805352;41.139152;44488
08.12.2022;Gümüşdere;755;28.9831;41.2262;50620
08.12.2022;Yavuz Sultan Selim Köprüsü Anadolu;764;29.123974;41.197849;46329
08.12.2022;Poyrazköy;765;29.140881;41.197570;48940
08.12.2022;Riva Tır Parkı;770;29.214179;41.187570;50338
08.12.2022;Değirmendere;771;29.235945;41.179689;52377
08.12.2022;"Sırapınar ";777;29.290172;41.099268;48912
08.12.2022;Avcılar Pelikan;789;28.714688;40.989787;115696
08.12.2022;Göktürk Kavşağı;816;28.878916;41.176403;55874
08.12.2022;Göktürk Gölet;817;28.867974;41.195935;64277
08.12.2022;İstaç Katı Atık Tesisi;818;28.856191;41.203025;61953
08.12.2022;İhsaniye Kavşağı;819;28.817870;41.233395;49552
08.12.2022;Viyadük 1;820;28.773645;41.245286;10633
08.12.2022;İstanbul Havalimanı Çıkış;821;28.737081;41.246301;15042
08.12.2022;Avcılar;822;28.721385;40.986422;112597
08.12.2022;Galata Köprüsü 2;826;28.973862;41.020572;6114
08.12.2022;Haliç Sütlüce D-100 Katılım;828;28.947187;41.049057;17890
09.02.2022;TEM Çakmak;4;29.122002;41.007104;201580
09.02.2022;TEM Küçükbakkalköy;5;29.106018;40.985743;150720
09.02.2022;Optimum AVM;6;29.084167;40.988017;133750
09.02.2022;D100 Göztepe;8;29.079106;40.990121;148639
09.02.2022;Çamlıca TEM-D100 Bağl. Yolu;10;29.072406;41.005797;85020
09.02.2022;TEM Arıcılar;20;28.981994;41.100210;215546
09.02.2022;TEM İstoç;22;28.821302;41.063408;200507
09.02.2022;D100 Florya;24;28.792770;40.989967;148292
09.02.2022;D100 Yıldız Katılımı;25;29.011504;41.054534;39513
09.02.2022;D100 Küçükçekmece;33;28.767118;40.986035;138863
09.02.2022;Güneşli B. Ekspres Yolu;38;28.807770;41.048592;121973
09.02.2022;D100 Ambarlı;41;28.690915;40.999795;97868
09.02.2022;Atışalanı;45;28.8551;41.0551;166994
09.02.2022;Bayrampaşa;46;28.892054;41.044859;168510
09.02.2022;Haliç Köprü Girişi-Halıcıoğlu;51;28.944950;41.048174;89873
09.02.2022;Bayrampaşa;54;28.908399;41.040315;206318
09.02.2022;TEM D100 Okmeydanı Bağl. Yolu;56;28.957666;41.060659;95257
09.02.2022;TEM Gazi Mah.;58;28.8930;41.0907;197344
